iso;timeInterval;scenario;biovar;weightedMean
SWE;2080;rcp45;biovar02;6.8
SWE;2080;rcp45;biovar03;24.2
SWE;2080;rcp45;biovar04;749.1
SWE;2080;rcp45;biovar05;21
SWE;2080;rcp45;biovar06;-7.3
SWE;2080;rcp45;biovar07;28.3
SWE;2080;rcp45;biovar08;14.8
SWE;2080;rcp45;biovar09;-0.6
SWE;2080;rcp45;biovar10;15.4
SWE;2080;rcp45;biovar11;-3.8
SWE;2080;rcp45;biovar12;806
SWE;2080;rcp45;biovar13;108.1
SWE;2080;rcp45;biovar14;43.8
SWE;2080;rcp45;biovar15;29.5
SWE;2080;rcp45;biovar16;287.3
SWE;2080;rcp45;biovar17;143.3
SWE;2080;rcp45;biovar18;284.6
SWE;2080;rcp45;biovar19;160.2
SWE;2080;rcp85;biovar01;7.2
SWE;2080;rcp85;biovar02;6.6
SWE;2080;rcp85;biovar03;23.6
SWE;2080;rcp85;biovar04;743.7
SWE;2080;rcp85;biovar05;22.3
SWE;2080;rcp85;biovar06;-5.7
SWE;2080;rcp85;biovar07;28
SWE;2080;rcp85;biovar08;16.5
SWE;2080;rcp85;biovar09;1
SWE;2080;rcp85;biovar10;17.2
SWE;2080;rcp85;biovar11;-1.9
SWE;2080;rcp85;biovar12;855.3
SWE;2080;rcp85;biovar13;117.6
SWE;2080;rcp85;biovar14;46.4
SWE;2080;rcp85;biovar15;30.3
SWE;2080;rcp85;biovar16;307.2
SWE;2080;rcp85;biovar17;150.7
SWE;2080;rcp85;biovar18;303.9
SWE;2080;rcp85;biovar19;170.7
SWE;2090;rcp45;biovar01;5.6
SWE;2090;rcp45;biovar02;6.8
SWE;2090;rcp45;biovar03;24.1
SWE;2090;rcp45;biovar04;748.1
SWE;2090;rcp45;biovar05;21.1
SWE;2090;rcp45;biovar06;-7.1
SWE;2090;rcp45;biovar07;28.2
SWE;2090;rcp45;biovar08;15.1
SWE;2090;rcp45;biovar09;-0.4
SWE;2090;rcp45;biovar10;15.6
SWE;2090;rcp45;biovar11;-3.6
SWE;2090;rcp45;biovar12;810.2
SWE;2090;rcp45;biovar13;114
SWE;2090;rcp45;biovar14;43.5
SWE;2090;rcp45;biovar15;31.2
SWE;2090;rcp45;biovar16;293
SWE;2090;rcp45;biovar17;143
SWE;2090;rcp45;biovar18;290.6
SWE;2090;rcp45;biovar19;159.9
SWE;2090;rcp85;biovar01;7.6
SWE;2090;rcp85;biovar02;6.5
SWE;2090;rcp85;biovar03;23.3
SWE;2090;rcp85;biovar04;748.7
SWE;2090;rcp85;biovar05;23
SWE;2090;rcp85;biovar06;-5.2
SWE;2090;rcp85;biovar07;28.2
SWE;2090;rcp85;biovar08;17.1
SWE;2090;rcp85;biovar09;1.4
SWE;2090;rcp85;biovar10;17.7
SWE;2090;rcp85;biovar11;-1.5
SWE;2090;rcp85;biovar12;886.6
SWE;2090;rcp85;biovar13;122.4
SWE;2090;rcp85;biovar14;48
SWE;2090;rcp85;biovar15;30.7
SWE;2090;rcp85;biovar16;320.4
SWE;2090;rcp85;biovar17;156
SWE;2090;rcp85;biovar18;317.6
SWE;2090;rcp85;biovar19;175.2
